Community Area,Primary Type,Year,ID
58.0,ROBBERY,2018,45
58.0,SEX OFFENSE,2001,5
58.0,SEX OFFENSE,2002,32
58.0,SEX OFFENSE,2003,39
58.0,SEX OFFENSE,2004,25
58.0,SEX OFFENSE,2005,33
58.0,SEX OFFENSE,2006,24
58.0,SEX OFFENSE,2007,31
58.0,SEX OFFENSE,2008,26
58.0,SEX OFFENSE,2009,34
58.0,SEX OFFENSE,2010,23
58.0,SEX OFFENSE,2011,18
58.0,SEX OFFENSE,2012,14
58.0,SEX OFFENSE,2013,30
58.0,SEX OFFENSE,2014,19
58.0,SEX OFFENSE,2015,11
58.0,SEX OFFENSE,2016,19
58.0,SEX OFFENSE,2017,14
58.0,SEX OFFENSE,2018,5
58.0,STALKING,2003,1
58.0,STALKING,2004,3
58.0,STALKING,2005,2
58.0,STALKING,2006,3
58.0,STALKING,2007,1
58.0,STALKING,2008,1
58.0,STALKING,2011,6
58.0,STALKING,2012,1
58.0,STALKING,2013,3
58.0,STALKING,2014,1
58.0,STALKING,2015,3
58.0,STALKING,2016,3
58.0,STALKING,2017,3
58.0,THEFT,2001,11
58.0,THEFT,2002,548
58.0,THEFT,2003,783
58.0,THEFT,2004,847
58.0,THEFT,2005,757
58.0,THEFT,2006,773
58.0,THEFT,2007,633
58.0,THEFT,2008,667
58.0,THEFT,2009,631
58.0,THEFT,2010,476
58.0,THEFT,2011,550
58.0,THEFT,2012,510
58.0,THEFT,2013,462
58.0,THEFT,2014,428
58.0,THEFT,2015,418
58.0,THEFT,2016,339
58.0,THEFT,2017,312
58.0,THEFT,2018,113
58.0,WEAPONS VIOLATION,2002,40
58.0,WEAPONS VIOLATION,2003,69
58.0,WEAPONS VIOLATION,2004,93
58.0,WEAPONS VIOLATION,2005,55
58.0,WEAPONS VIOLATION,2006,58
58.0,WEAPONS VIOLATION,2007,31
58.0,WEAPONS VIOLATION,2008,37
58.0,WEAPONS VIOLATION,2009,61
58.0,WEAPONS VIOLATION,2010,29
58.0,WEAPONS VIOLATION,2011,46
58.0,WEAPONS VIOLATION,2012,37
58.0,WEAPONS VIOLATION,2013,20
58.0,WEAPONS VIOLATION,2014,34
58.0,WEAPONS VIOLATION,2015,40
58.0,WEAPONS VIOLATION,2016,39
58.0,WEAPONS VIOLATION,2017,39
58.0,WEAPONS VIOLATION,2018,17
59.0,ARSON,2002,3
59.0,ARSON,2003,5
59.0,ARSON,2004,8
59.0,ARSON,2005,6
59.0,ARSON,2006,5
59.0,ARSON,2007,5
59.0,ARSON,2008,3
59.0,ARSON,2009,8
59.0,ARSON,2010,2
59.0,ARSON,2011,4
59.0,ARSON,2012,4
59.0,ARSON,2013,3
59.0,ARSON,2014,3
59.0,ARSON,2015,3
59.0,ARSON,2016,5
59.0,ARSON,2017,3
59.0,ARSON,2018,3
59.0,ASSAULT,2002,90
59.0,ASSAULT,2003,106
59.0,ASSAULT,2004,145
59.0,ASSAULT,2005,116
59.0,ASSAULT,2006,103
59.0,ASSAULT,2007,81
59.0,ASSAULT,2008,92
59.0,ASSAULT,2009,107
59.0,ASSAULT,2010,84
59.0,ASSAULT,2011,85
59.0,ASSAULT,2012,60
59.0,ASSAULT,2013,66
59.0,ASSAULT,2014,57
59.0,ASSAULT,2015,73
59.0,ASSAULT,2016,76
59.0,ASSAULT,2017,82
59.0,ASSAULT,2018,29
59.0,BATTERY,2002,236
59.0,BATTERY,2003,261
59.0,BATTERY,2004,293
59.0,BATTERY,2005,322
59.0,BATTERY,2006,271
59.0,BATTERY,2007,286
59.0,BATTERY,2008,258
59.0,BATTERY,2009,219
59.0,BATTERY,2010,230
59.0,BATTERY,2011,208
59.0,BATTERY,2012,212
59.0,BATTERY,2013,197
59.0,BATTERY,2014,177
59.0,BATTERY,2015,160
59.0,BATTERY,2016,162
59.0,BATTERY,2017,141
59.0,BATTERY,2018,49
59.0,BURGLARY,2001,2
59.0,BURGLARY,2002,115
59.0,BURGLARY,2003,191
59.0,BURGLARY,2004,171
59.0,BURGLARY,2005,147
59.0,BURGLARY,2006,197
59.0,BURGLARY,2007,113
59.0,BURGLARY,2008,86
59.0,BURGLARY,2009,110
59.0,BURGLARY,2010,101
59.0,BURGLARY,2011,100
59.0,BURGLARY,2012,83
59.0,BURGLARY,2013,83
59.0,BURGLARY,2014,64
59.0,BURGLARY,2015,43
59.0,BURGLARY,2016,63
59.0,BURGLARY,2017,74
59.0,BURGLARY,2018,18
59.0,CRIM SEXUAL ASSAULT,2002,3
59.0,CRIM SEXUAL ASSAULT,2003,3
59.0,CRIM SEXUAL ASSAULT,2004,2
59.0,CRIM SEXUAL ASSAULT,2005,5
59.0,CRIM SEXUAL ASSAULT,2006,4
59.0,CRIM SEXUAL ASSAULT,2007,5
59.0,CRIM SEXUAL ASSAULT,2008,4
59.0,CRIM SEXUAL ASSAULT,2009,5
59.0,CRIM SEXUAL ASSAULT,2010,5
59.0,CRIM SEXUAL ASSAULT,2011,4
59.0,CRIM SEXUAL ASSAULT,2012,6
59.0,CRIM SEXUAL ASSAULT,2013,6
59.0,CRIM SEXUAL ASSAULT,2014,2
59.0,CRIM SEXUAL ASSAULT,2015,5
59.0,CRIM SEXUAL ASSAULT,2016,2
59.0,CRIM SEXUAL ASSAULT,2017,5
59.0,CRIMINAL DAMAGE,2001,1
59.0,CRIMINAL DAMAGE,2002,241
59.0,CRIMINAL DAMAGE,2003,313
59.0,CRIMINAL DAMAGE,2004,375
59.0,CRIMINAL DAMAGE,2005,352
59.0,CRIMINAL DAMAGE,2006,429
59.0,CRIMINAL DAMAGE,2007,318
59.0,CRIMINAL DAMAGE,2008,326
59.0,CRIMINAL DAMAGE,2009,267
59.0,CRIMINAL DAMAGE,2010,199
59.0,CRIMINAL DAMAGE,2011,243
59.0,CRIMINAL DAMAGE,2012,198
59.0,CRIMINAL DAMAGE,2013,159
59.0,CRIMINAL DAMAGE,2014,148
59.0,CRIMINAL DAMAGE,2015,164
59.0,CRIMINAL DAMAGE,2016,174
59.0,CRIMINAL DAMAGE,2017,153
59.0,CRIMINAL DAMAGE,2018,40
59.0,CRIMINAL TRESPASS,2002,35
59.0,CRIMINAL TRESPASS,2003,51
59.0,CRIMINAL TRESPASS,2004,37
59.0,CRIMINAL TRESPASS,2005,26
59.0,CRIMINAL TRESPASS,2006,31
59.0,CRIMINAL TRESPASS,2007,35
59.0,CRIMINAL TRESPASS,2008,29
59.0,CRIMINAL TRESPASS,2009,23
59.0,CRIMINAL TRESPASS,2010,25
59.0,CRIMINAL TRESPASS,2011,18
59.0,CRIMINAL TRESPASS,2012,17
59.0,CRIMINAL TRESPASS,2013,16
59.0,CRIMINAL TRESPASS,2014,26
59.0,CRIMINAL TRESPASS,2015,16
59.0,CRIMINAL TRESPASS,2016,14
59.0,CRIMINAL TRESPASS,2017,26
59.0,CRIMINAL TRESPASS,2018,8
59.0,DECEPTIVE PRACTICE,2002,64
59.0,DECEPTIVE PRACTICE,2003,75
59.0,DECEPTIVE PRACTICE,2004,48
59.0,DECEPTIVE PRACTICE,2005,69
59.0,DECEPTIVE PRACTICE,2006,62
59.0,DECEPTIVE PRACTICE,2007,47
59.0,DECEPTIVE PRACTICE,2008,61
59.0,DECEPTIVE PRACTICE,2009,53
59.0,DECEPTIVE PRACTICE,2010,52
59.0,DECEPTIVE PRACTICE,2011,47
59.0,DECEPTIVE PRACTICE,2012,43
59.0,DECEPTIVE PRACTICE,2013,56
59.0,DECEPTIVE PRACTICE,2014,46
59.0,DECEPTIVE PRACTICE,2015,49
59.0,DECEPTIVE PRACTICE,2016,44
59.0,DECEPTIVE PRACTICE,2017,60
59.0,DECEPTIVE PRACTICE,2018,17
59.0,GAMBLING,2002,2
59.0,GAMBLING,2003,3
59.0,GAMBLING,2004,1
59.0,GAMBLING,2005,2
59.0,GAMBLING,2006,1
59.0,GAMBLING,2007,1
59.0,GAMBLING,2009,1
59.0,HOMICIDE,2001,2
59.0,HOMICIDE,2003,1
59.0,HOMICIDE,2006,2
59.0,HOMICIDE,2007,2
59.0,HOMICIDE,2010,5
59.0,HOMICIDE,2011,1
59.0,HOMICIDE,2012,3
59.0,HOMICIDE,2013,2
59.0,HOMICIDE,2014,1
59.0,HOMICIDE,2015,1
59.0,HOMICIDE,2016,1
59.0,HOMICIDE,2017,4
59.0,HOMICIDE,2018,1
59.0,INTERFERENCE WITH PUBLIC OFFICER,2003,1
59.0,INTERFERENCE WITH PUBLIC OFFICER,2005,1
59.0,INTERFERENCE WITH PUBLIC OFFICER,2006,1
59.0,INTERFERENCE WITH PUBLIC OFFICER,2007,1
59.0,INTERFERENCE WITH PUBLIC OFFICER,2008,1
59.0,INTERFERENCE WITH PUBLIC OFFICER,2009,3
59.0,INTERFERENCE WITH PUBLIC OFFICER,2010,3
59.0,INTERFERENCE WITH PUBLIC OFFICER,2011,3
59.0,INTERFERENCE WITH PUBLIC OFFICER,2012,6
59.0,INTERFERENCE WITH PUBLIC OFFICER,2013,4
59.0,INTERFERENCE WITH PUBLIC OFFICER,2014,2
59.0,INTERFERENCE WITH PUBLIC OFFICER,2015,3
59.0,INTERFERENCE WITH PUBLIC OFFICER,2016,2
59.0,INTERFERENCE WITH PUBLIC OFFICER,2017,4
59.0,INTIMIDATION,2002,1
59.0,INTIMIDATION,2003,4
59.0,INTIMIDATION,2004,4
59.0,INTIMIDATION,2005,1
59.0,INTIMIDATION,2006,2
59.0,INTIMIDATION,2007,1
59.0,INTIMIDATION,2008,3
59.0,INTIMIDATION,2009,2
59.0,INTIMIDATION,2013,1
59.0,INTIMIDATION,2014,1
59.0,INTIMIDATION,2016,1
59.0,KIDNAPPING,2002,2
59.0,KIDNAPPING,2003,2
59.0,KIDNAPPING,2005,1
59.0,KIDNAPPING,2006,3
59.0,KIDNAPPING,2007,2
59.0,KIDNAPPING,2008,2
59.0,KIDNAPPING,2011,2
59.0,KIDNAPPING,2012,1
59.0,KIDNAPPING,2013,1
59.0,KIDNAPPING,2014,1
59.0,KIDNAPPING,2015,2
59.0,KIDNAPPING,2016,1
59.0,LIQUOR LAW VIOLATION,2002,2
59.0,LIQUOR LAW VIOLATION,2003,7
59.0,LIQUOR LAW VIOLATION,2004,7
59.0,LIQUOR LAW VIOLATION,2005,2
59.0,LIQUOR LAW VIOLATION,2006,7
59.0,LIQUOR LAW VIOLATION,2007,21
59.0,LIQUOR LAW VIOLATION,2008,6
59.0,LIQUOR LAW VIOLATION,2009,7
59.0,LIQUOR LAW VIOLATION,2010,7
59.0,LIQUOR LAW VIOLATION,2011,1
59.0,LIQUOR LAW VIOLATION,2012,3
59.0,LIQUOR LAW VIOLATION,2013,2
59.0,LIQUOR LAW VIOLATION,2014,4
59.0,LIQUOR LAW VIOLATION,2016,2
59.0,LIQUOR LAW VIOLATION,2017,1
59.0,MOTOR VEHICLE THEFT,2001,5
59.0,MOTOR VEHICLE THEFT,2002,102
59.0,MOTOR VEHICLE THEFT,2003,160
59.0,MOTOR VEHICLE THEFT,2004,172
59.0,MOTOR VEHICLE THEFT,2005,146
59.0,MOTOR VEHICLE THEFT,2006,112
59.0,MOTOR VEHICLE THEFT,2007,84
59.0,MOTOR VEHICLE THEFT,2008,86
59.0,MOTOR VEHICLE THEFT,2009,80
59.0,MOTOR VEHICLE THEFT,2010,96
59.0,MOTOR VEHICLE THEFT,2011,109
59.0,MOTOR VEHICLE THEFT,2012,112
59.0,MOTOR VEHICLE THEFT,2013,88
59.0,MOTOR VEHICLE THEFT,2014,50
59.0,MOTOR VEHICLE THEFT,2015,63
59.0,MOTOR VEHICLE THEFT,2016,58
59.0,MOTOR VEHICLE THEFT,2017,50
59.0,MOTOR VEHICLE THEFT,2018,18
59.0,NARCOTICS,2002,77
59.0,NARCOTICS,2003,105
59.0,NARCOTICS,2004,90
59.0,NARCOTICS,2005,95
59.0,NARCOTICS,2006,118
59.0,NARCOTICS,2007,133
59.0,NARCOTICS,2008,130
59.0,NARCOTICS,2009,201
59.0,NARCOTICS,2010,146
59.0,NARCOTICS,2011,125
59.0,NARCOTICS,2012,75
59.0,NARCOTICS,2013,85
59.0,NARCOTICS,2014,77
59.0,NARCOTICS,2015,96
59.0,NARCOTICS,2016,58
59.0,NARCOTICS,2017,65
59.0,NARCOTICS,2018,15
59.0,NON-CRIMINAL,2016,1
59.0,OBSCENITY,2011,2
59.0,OBSCENITY,2015,1
59.0,OFFENSE INVOLVING CHILDREN,2002,12
59.0,OFFENSE INVOLVING CHILDREN,2003,13
59.0,OFFENSE INVOLVING CHILDREN,2004,12
59.0,OFFENSE INVOLVING CHILDREN,2005,11
59.0,OFFENSE INVOLVING CHILDREN,2006,14
59.0,OFFENSE INVOLVING CHILDREN,2007,13
59.0,OFFENSE INVOLVING CHILDREN,2008,15
59.0,OFFENSE INVOLVING CHILDREN,2009,12
59.0,OFFENSE INVOLVING CHILDREN,2010,17
59.0,OFFENSE INVOLVING CHILDREN,2011,18
59.0,OFFENSE INVOLVING CHILDREN,2012,9
59.0,OFFENSE INVOLVING CHILDREN,2013,8
59.0,OFFENSE INVOLVING CHILDREN,2014,9
59.0,OFFENSE INVOLVING CHILDREN,2015,9
59.0,OFFENSE INVOLVING CHILDREN,2016,11
59.0,OFFENSE INVOLVING CHILDREN,2017,10
59.0,OFFENSE INVOLVING CHILDREN,2018,4
59.0,OTHER OFFENSE,2002,96
59.0,OTHER OFFENSE,2003,112
59.0,OTHER OFFENSE,2004,127
59.0,OTHER OFFENSE,2005,97
59.0,OTHER OFFENSE,2006,121
59.0,OTHER OFFENSE,2007,102
59.0,OTHER OFFENSE,2008,100
59.0,OTHER OFFENSE,2009,98
59.0,OTHER OFFENSE,2010,97
59.0,OTHER OFFENSE,2011,73
59.0,OTHER OFFENSE,2012,78
59.0,OTHER OFFENSE,2013,78
59.0,OTHER OFFENSE,2014,65
59.0,OTHER OFFENSE,2015,47
59.0,OTHER OFFENSE,2016,69
59.0,OTHER OFFENSE,2017,67
59.0,OTHER OFFENSE,2018,10
59.0,PROSTITUTION,2002,2
59.0,PROSTITUTION,2003,1
59.0,PROSTITUTION,2004,2
59.0,PROSTITUTION,2005,3
59.0,PROSTITUTION,2006,4
59.0,PROSTITUTION,2007,2
59.0,PROSTITUTION,2008,1
59.0,PROSTITUTION,2009,1
59.0,PROSTITUTION,2010,3
59.0,PROSTITUTION,2012,1
59.0,PROSTITUTION,2013,3
59.0,PROSTITUTION,2014,3
59.0,PROSTITUTION,2015,2
59.0,PROSTITUTION,2017,3
59.0,PUBLIC PEACE VIOLATION,2002,8
59.0,PUBLIC PEACE VIOLATION,2003,12
59.0,PUBLIC PEACE VIOLATION,2004,10
59.0,PUBLIC PEACE VIOLATION,2005,6
59.0,PUBLIC PEACE VIOLATION,2006,14
59.0,PUBLIC PEACE VIOLATION,2007,16
59.0,PUBLIC PEACE VIOLATION,2008,7
59.0,PUBLIC PEACE VIOLATION,2009,8
59.0,PUBLIC PEACE VIOLATION,2010,5
59.0,PUBLIC PEACE VIOLATION,2011,15
59.0,PUBLIC PEACE VIOLATION,2012,9
59.0,PUBLIC PEACE VIOLATION,2013,13
59.0,PUBLIC PEACE VIOLATION,2014,10
59.0,PUBLIC PEACE VIOLATION,2015,12
59.0,PUBLIC PEACE VIOLATION,2017,5
59.0,ROBBERY,2002,40
59.0,ROBBERY,2003,52
59.0,ROBBERY,2004,51
59.0,ROBBERY,2005,37
59.0,ROBBERY,2006,50
59.0,ROBBERY,2007,36
59.0,ROBBERY,2008,47
59.0,ROBBERY,2009,36
59.0,ROBBERY,2010,35
59.0,ROBBERY,2011,30
59.0,ROBBERY,2012,26
59.0,ROBBERY,2013,27
59.0,ROBBERY,2014,30
59.0,ROBBERY,2015,38
59.0,ROBBERY,2016,29
59.0,ROBBERY,2017,44
59.0,ROBBERY,2018,10
59.0,SEX OFFENSE,2001,1
59.0,SEX OFFENSE,2002,12
59.0,SEX OFFENSE,2003,14
59.0,SEX OFFENSE,2004,4
59.0,SEX OFFENSE,2005,3
59.0,SEX OFFENSE,2006,9
59.0,SEX OFFENSE,2007,10
59.0,SEX OFFENSE,2008,22
59.0,SEX OFFENSE,2009,5
59.0,SEX OFFENSE,2010,6
59.0,SEX OFFENSE,2011,4
59.0,SEX OFFENSE,2012,3
59.0,SEX OFFENSE,2013,10
59.0,SEX OFFENSE,2014,4
59.0,SEX OFFENSE,2015,3
59.0,SEX OFFENSE,2016,2
59.0,SEX OFFENSE,2017,1
59.0,SEX OFFENSE,2018,3
59.0,STALKING,2002,1
59.0,STALKING,2004,2
59.0,STALKING,2005,1
59.0,STALKING,2006,1
59.0,STALKING,2010,2
59.0,STALKING,2011,2
59.0,STALKING,2012,1
59.0,STALKING,2015,1
59.0,STALKING,2016,3
59.0,THEFT,2001,6
59.0,THEFT,2002,437
59.0,THEFT,2003,580
59.0,THEFT,2004,508
59.0,THEFT,2005,448
59.0,THEFT,2006,431
59.0,THEFT,2007,464
59.0,THEFT,2008,507
59.0,THEFT,2009,486
59.0,THEFT,2010,358
59.0,THEFT,2011,318
59.0,THEFT,2012,372
59.0,THEFT,2013,363
59.0,THEFT,2014,276
59.0,THEFT,2015,282
59.0,THEFT,2016,251
59.0,THEFT,2017,235
59.0,THEFT,2018,88
59.0,WEAPONS VIOLATION,2002,9
59.0,WEAPONS VIOLATION,2003,12
59.0,WEAPONS VIOLATION,2004,11
59.0,WEAPONS VIOLATION,2005,11
59.0,WEAPONS VIOLATION,2006,11
59.0,WEAPONS VIOLATION,2007,10
59.0,WEAPONS VIOLATION,2008,9
59.0,WEAPONS VIOLATION,2009,27
59.0,WEAPONS VIOLATION,2010,7
59.0,WEAPONS VIOLATION,2011,17
59.0,WEAPONS VIOLATION,2012,17
59.0,WEAPONS VIOLATION,2013,7
59.0,WEAPONS VIOLATION,2014,2
59.0,WEAPONS VIOLATION,2015,10
59.0,WEAPONS VIOLATION,2016,9
59.0,WEAPONS VIOLATION,2017,17
59.0,WEAPONS VIOLATION,2018,4
60.0,ARSON,2002,7
60.0,ARSON,2003,6
60.0,ARSON,2004,10
60.0,ARSON,2005,17
60.0,ARSON,2006,3
60.0,ARSON,2007,9
60.0,ARSON,2008,5
60.0,ARSON,2009,8
60.0,ARSON,2010,6
60.0,ARSON,2011,9
60.0,ARSON,2013,1
60.0,ARSON,2014,11
60.0,ARSON,2015,9
60.0,ARSON,2016,1
60.0,ARSON,2017,5
60.0,ARSON,2018,2
60.0,ASSAULT,2002,192
60.0,ASSAULT,2003,214
60.0,ASSAULT,2004,268
60.0,ASSAULT,2005,198
60.0,ASSAULT,2006,179
60.0,ASSAULT,2007,160
60.0,ASSAULT,2008,180
60.0,ASSAULT,2009,180
60.0,ASSAULT,2010,149
60.0,ASSAULT,2011,164
60.0,ASSAULT,2012,129
60.0,ASSAULT,2013,117
60.0,ASSAULT,2014,127
60.0,ASSAULT,2015,123
60.0,ASSAULT,2016,125
60.0,ASSAULT,2017,106
60.0,ASSAULT,2018,43
60.0,BATTERY,2001,2
60.0,BATTERY,2002,449
60.0,BATTERY,2003,534
60.0,BATTERY,2004,542
60.0,BATTERY,2005,552
60.0,BATTERY,2006,491
60.0,BATTERY,2007,418
60.0,BATTERY,2008,404
60.0,BATTERY,2009,368
60.0,BATTERY,2010,391
60.0,BATTERY,2011,387
60.0,BATTERY,2012,339
60.0,BATTERY,2013,302
60.0,BATTERY,2014,274
60.0,BATTERY,2015,250
60.0,BATTERY,2016,259
60.0,BATTERY,2017,217
60.0,BATTERY,2018,86
60.0,BURGLARY,2002,144
60.0,BURGLARY,2003,303
60.0,BURGLARY,2004,233
60.0,BURGLARY,2005,266
60.0,BURGLARY,2006,250
60.0,BURGLARY,2007,180
60.0,BURGLARY,2008,255
60.0,BURGLARY,2009,221
60.0,BURGLARY,2010,215
60.0,BURGLARY,2011,214
60.0,BURGLARY,2012,188
60.0,BURGLARY,2013,151
60.0,BURGLARY,2014,149
60.0,BURGLARY,2015,125
60.0,BURGLARY,2016,113
60.0,BURGLARY,2017,133
60.0,BURGLARY,2018,45
60.0,CONCEALED CARRY LICENSE VIOLATION,2015,1
60.0,CRIM SEXUAL ASSAULT,2002,9
60.0,CRIM SEXUAL ASSAULT,2003,6
60.0,CRIM SEXUAL ASSAULT,2004,17
60.0,CRIM SEXUAL ASSAULT,2005,7
60.0,CRIM SEXUAL ASSAULT,2006,8
60.0,CRIM SEXUAL ASSAULT,2007,7
60.0,CRIM SEXUAL ASSAULT,2008,8
60.0,CRIM SEXUAL ASSAULT,2009,16
60.0,CRIM SEXUAL ASSAULT,2010,12
60.0,CRIM SEXUAL ASSAULT,2011,1
60.0,CRIM SEXUAL ASSAULT,2012,9
60.0,CRIM SEXUAL ASSAULT,2013,6
60.0,CRIM SEXUAL ASSAULT,2014,5
60.0,CRIM SEXUAL ASSAULT,2015,9
60.0,CRIM SEXUAL ASSAULT,2016,3
60.0,CRIM SEXUAL ASSAULT,2017,5
60.0,CRIM SEXUAL ASSAULT,2018,3
60.0,CRIMINAL DAMAGE,2001,1
60.0,CRIMINAL DAMAGE,2002,426
60.0,CRIMINAL DAMAGE,2003,576
60.0,CRIMINAL DAMAGE,2004,560
60.0,CRIMINAL DAMAGE,2005,625
60.0,CRIMINAL DAMAGE,2006,591
60.0,CRIMINAL DAMAGE,2007,582
60.0,CRIMINAL DAMAGE,2008,481
60.0,CRIMINAL DAMAGE,2009,471
60.0,CRIMINAL DAMAGE,2010,416
60.0,CRIMINAL DAMAGE,2011,450
60.0,CRIMINAL DAMAGE,2012,376
60.0,CRIMINAL DAMAGE,2013,311
60.0,CRIMINAL DAMAGE,2014,295
60.0,CRIMINAL DAMAGE,2015,256
60.0,CRIMINAL DAMAGE,2016,268
60.0,CRIMINAL DAMAGE,2017,205
60.0,CRIMINAL DAMAGE,2018,62
60.0,CRIMINAL TRESPASS,2002,56
60.0,CRIMINAL TRESPASS,2003,94
60.0,CRIMINAL TRESPASS,2004,91
60.0,CRIMINAL TRESPASS,2005,70
60.0,CRIMINAL TRESPASS,2006,82
60.0,CRIMINAL TRESPASS,2007,60
60.0,CRIMINAL TRESPASS,2008,64
60.0,CRIMINAL TRESPASS,2009,66
60.0,CRIMINAL TRESPASS,2010,59
60.0,CRIMINAL TRESPASS,2011,57
60.0,CRIMINAL TRESPASS,2012,55
60.0,CRIMINAL TRESPASS,2013,49
60.0,CRIMINAL TRESPASS,2014,45
60.0,CRIMINAL TRESPASS,2015,38
60.0,CRIMINAL TRESPASS,2016,44
60.0,CRIMINAL TRESPASS,2017,27
60.0,CRIMINAL TRESPASS,2018,19
60.0,DECEPTIVE PRACTICE,2001,7
60.0,DECEPTIVE PRACTICE,2002,64
60.0,DECEPTIVE PRACTICE,2003,107
60.0,DECEPTIVE PRACTICE,2004,94
60.0,DECEPTIVE PRACTICE,2005,79
60.0,DECEPTIVE PRACTICE,2006,105
60.0,DECEPTIVE PRACTICE,2007,88
60.0,DECEPTIVE PRACTICE,2008,80
60.0,DECEPTIVE PRACTICE,2009,59
60.0,DECEPTIVE PRACTICE,2010,64
60.0,DECEPTIVE PRACTICE,2011,60
60.0,DECEPTIVE PRACTICE,2012,60
60.0,DECEPTIVE PRACTICE,2013,67
60.0,DECEPTIVE PRACTICE,2014,86
60.0,DECEPTIVE PRACTICE,2015,84
60.0,DECEPTIVE PRACTICE,2016,135
60.0,DECEPTIVE PRACTICE,2017,98
60.0,DECEPTIVE PRACTICE,2018,65
60.0,GAMBLING,2002,1
60.0,GAMBLING,2003,5
60.0,GAMBLING,2004,4
60.0,GAMBLING,2005,2
60.0,GAMBLING,2006,2
60.0,GAMBLING,2007,3
60.0,GAMBLING,2009,1
60.0,GAMBLING,2015,2
60.0,HOMICIDE,2001,1
60.0,HOMICIDE,2002,2
60.0,HOMICIDE,2003,2
60.0,HOMICIDE,2004,1
60.0,HOMICIDE,2006,3
60.0,HOMICIDE,2007,4
60.0,HOMICIDE,2008,2
60.0,HOMICIDE,2010,2
60.0,HOMICIDE,2011,3
60.0,HOMICIDE,2012,4
60.0,HOMICIDE,2013,3
60.0,HOMICIDE,2014,2
60.0,HOMICIDE,2015,3
60.0,HOMICIDE,2016,2
60.0,HOMICIDE,2017,2
60.0,HUMAN TRAFFICKING,2015,1
60.0,INTERFERENCE WITH PUBLIC OFFICER,2003,1
60.0,INTERFERENCE WITH PUBLIC OFFICER,2004,2
60.0,INTERFERENCE WITH PUBLIC OFFICER,2005,3
60.0,INTERFERENCE WITH PUBLIC OFFICER,2006,8
60.0,INTERFERENCE WITH PUBLIC OFFICER,2007,2
60.0,INTERFERENCE WITH PUBLIC OFFICER,2008,1
60.0,INTERFERENCE WITH PUBLIC OFFICER,2009,4
60.0,INTERFERENCE WITH PUBLIC OFFICER,2010,5
60.0,INTERFERENCE WITH PUBLIC OFFICER,2011,8
60.0,INTERFERENCE WITH PUBLIC OFFICER,2012,6
60.0,INTERFERENCE WITH PUBLIC OFFICER,2013,1
60.0,INTERFERENCE WITH PUBLIC OFFICER,2014,9
60.0,INTERFERENCE WITH PUBLIC OFFICER,2015,1
60.0,INTERFERENCE WITH PUBLIC OFFICER,2016,5
60.0,INTERFERENCE WITH PUBLIC OFFICER,2017,2
60.0,INTERFERENCE WITH PUBLIC OFFICER,2018,3
60.0,INTIMIDATION,2003,3
60.0,INTIMIDATION,2004,7
60.0,INTIMIDATION,2005,3
60.0,INTIMIDATION,2006,3
60.0,INTIMIDATION,2007,2
60.0,INTIMIDATION,2008,3
60.0,INTIMIDATION,2009,2
60.0,INTIMIDATION,2010,1
60.0,INTIMIDATION,2011,4
60.0,INTIMIDATION,2013,3
60.0,INTIMIDATION,2014,1
60.0,INTIMIDATION,2015,4
60.0,INTIMIDATION,2016,4
60.0,INTIMIDATION,2017,1
60.0,INTIMIDATION,2018,1
60.0,KIDNAPPING,2002,14
60.0,KIDNAPPING,2003,2
60.0,KIDNAPPING,2004,3
60.0,KIDNAPPING,2005,1
60.0,KIDNAPPING,2006,3
60.0,KIDNAPPING,2007,2
60.0,KIDNAPPING,2008,2
60.0,KIDNAPPING,2009,3
60.0,KIDNAPPING,2010,1
60.0,KIDNAPPING,2011,4
60.0,KIDNAPPING,2012,1
60.0,KIDNAPPING,2014,3
60.0,KIDNAPPING,2016,1
60.0,KIDNAPPING,2017,3
60.0,LIQUOR LAW VIOLATION,2002,20
60.0,LIQUOR LAW VIOLATION,2003,10
60.0,LIQUOR LAW VIOLATION,2004,2
60.0,LIQUOR LAW VIOLATION,2005,3
60.0,LIQUOR LAW VIOLATION,2006,3
60.0,LIQUOR LAW VIOLATION,2007,14
60.0,LIQUOR LAW VIOLATION,2008,5
60.0,LIQUOR LAW VIOLATION,2009,9
60.0,LIQUOR LAW VIOLATION,2010,7
60.0,LIQUOR LAW VIOLATION,2011,5
60.0,LIQUOR LAW VIOLATION,2012,3
60.0,LIQUOR LAW VIOLATION,2013,11
60.0,LIQUOR LAW VIOLATION,2014,2
60.0,LIQUOR LAW VIOLATION,2015,1
60.0,LIQUOR LAW VIOLATION,2016,5
60.0,LIQUOR LAW VIOLATION,2017,2
60.0,LIQUOR LAW VIOLATION,2018,1
60.0,MOTOR VEHICLE THEFT,2001,2
60.0,MOTOR VEHICLE THEFT,2002,169
60.0,MOTOR VEHICLE THEFT,2003,193
60.0,MOTOR VEHICLE THEFT,2004,167
60.0,MOTOR VEHICLE THEFT,2005,184
60.0,MOTOR VEHICLE THEFT,2006,159
60.0,MOTOR VEHICLE THEFT,2007,112
60.0,MOTOR VEHICLE THEFT,2008,128
60.0,MOTOR VEHICLE THEFT,2009,109
60.0,MOTOR VEHICLE THEFT,2010,113
60.0,MOTOR VEHICLE THEFT,2011,129
60.0,MOTOR VEHICLE THEFT,2012,128
60.0,MOTOR VEHICLE THEFT,2013,118
